,Date,Open,Close,Volume,MACD,RSI,EFFR,UNRATE,USDX,VIX
1,11/17/21,151,153.490005,88807000,0.653307516,59.897523,0.08,4.2,95.940002,16.360001
1,11/18/21,153.710007,157.869995,137827700,0.914727459,68.80999026,0.08,4.2,95.800003,16.809999
1,11/19/21,157.649994,160.550003,117305600,1.423420367,76.86141318,0.08,4.2,95.589996,17.360001
1,11/20/21,157.649994,160.550003,117305600,1.805747627,76.86141318,0.08,4.2,95.589996,17.360001
1,11/21/21,157.649994,160.550003,117305600,2.084713455,76.86141318,0.08,4.2,95.589996,17.360001
1,11/22/21,161.679993,161.020004,117467900,2.60100041,82.5996584,0.08,4.2,96.07,18.200001
1,11/23/21,161.119995,161.410004,96041900,2.931185501,79.64395198,0.08,4.2,96.459999,20.24
1,11/24/21,160.75,161.940002,69463600,3.12695843,77.66647826,0.08,4.2,96.529999,19.17
1,11/25/21,160.75,161.940002,69463600,3.244706924,77.66647826,0.08,4.2,96.529999,19.17
1,11/26/21,159.570007,156.809998,76959800,3.205852806,71.13386062,0.08,4.2,96.720001,26.620001
1,11/27/21,159.570007,156.809998,76959800,3.13887761,71.13386062,0.08,4.2,96.720001,26.620001
1,11/28/21,159.570007,156.809998,76959800,3.05063348,71.13386062,0.08,4.2,96.720001,26.620001
1,11/29/21,159.369995,160.240005,88748200,2.930775915,69.88935931,0.08,4.2,96.139999,25.309999
1,11/30/21,159.990005,165.300003,174048100,2.852930746,71.55091393,0.07,4.2,96.220001,26.23
1,12/1/21,167.479996,164.770004,152052500,3.35692107,83.43958206,0.08,3.9,95.940002,24.92
1,12/2/21,158.740005,163.759995,136739200,3.016322514,54.70927718,0.08,3.9,96.07,29.440001
1,12/3/21,164.020004,161.839996,118023100,3.136294249,62.99820637,0.08,3.9,96.120003,26.950001
1,12/4/21,164.020004,161.839996,118023100,3.194547953,62.99820637,0.08,3.9,96.120003,26.950001
1,12/5/21,164.020004,161.839996,118023100,3.203783215,62.99820637,0.08,3.9,96.120003,26.950001
1,12/6/21,164.289993,165.320007,107497000,3.196046053,63.42570178,0.08,3.9,96.150002,28.99
1,12/7/21,169.080002,171.179993,120405400,3.535670976,70.03927223,0.08,3.9,96.300003,24.58
1,12/8/21,172.130005,175.080002,116998900,4.004771415,73.34445966,0.08,3.9,96.260002,21.74
1,12/9/21,174.910004,174.559998,108923700,4.54842813,75.94886387,0.08,3.9,95.959999,20.309999
1,12/10/21,175.210007,179.449997,115402700,4.946467926,76.21889791,0.08,3.9,96.220001,21.27
1,12/11/21,175.210007,179.449997,115402700,5.201952462,76.21889791,0.08,3.9,96.220001,21.27
1,12/12/21,175.210007,179.449997,115402700,5.342836899,76.21889791,0.08,3.9,96.220001,21.27
1,12/13/21,181.119995,175.740005,153237000,5.863781448,81.36638335,0.08,3.9,96.050003,19.290001
1,12/14/21,175.25,174.330002,139380400,5.736843457,66.06958492,0.08,3.9,96.349998,19.67
1,12/15/21,175.110001,179.300003,131063300,5.56084547,65.75208986,0.08,3.9,96.550003,21.6
1,12/16/21,179.279999,172.259995,150185800,5.692233264,70.32617758,0.08,3.9,96.43,18.559999
1,12/17/21,169.929993,171.139999,195432700,4.984434239,53.17665138,0.08,3.9,96,20.700001
1,12/18/21,169.929993,171.139999,195432700,4.373088174,53.17665138,0.08,3.9,96,20.700001
1,12/19/21,169.929993,171.139999,195432700,3.844277575,53.17665138,0.08,3.9,96,20.700001
1,12/20/21,168.279999,169.75,107499100,3.254534392,50.46431221,0.08,3.9,96.669998,25.889999
1,12/21/21,171.559998,172.990005,91185900,3.01704852,55.34082874,0.08,3.9,96.540001,22.280001
1,12/22/21,173.039993,175.639999,92135300,2.914664051,57.3796526,0.08,3.9,96.470001,21.040001
1,12/23/21,175.850006,176.279999,68356600,3.025393335,61.01847331,0.08,3.9,96.029999,18.809999
1,12/24/21,175.850006,176.279999,68356600,3.077669631,61.01847331,0.08,3.9,96.029999,18.809999
1,12/25/21,175.850006,176.279999,68356600,3.083553684,61.01847331,0.08,3.9,96.029999,18.809999
1,12/26/21,175.850006,176.279999,68356600,3.053023485,61.01847331,0.08,3.9,96.029999,18.809999
1,12/27/21,177.089996,180.330002,74919600,3.093228104,62.89858122,0.08,3.9,96.150002,19.370001
1,12/28/21,180.160004,179.289993,79144300,3.334377909,67.12606227,0.08,3.9,96.07,17.780001
1,12/29/21,179.330002,179.380005,62348900,3.419103348,64.97063882,0.08,3.9,96.150002,17.629999
1,12/30/21,179.470001,178.199997,59773000,3.457687548,65.17377083,0.08,3.9,95.889999,17.299999
1,12/31/21,178.089996,177.570007,64062300,3.338427618,61.39443436,0.07,3.9,95.989998,17.629999
1,1/1/22,178.089996,177.570007,64062300,3.206945593,61.39443436,0.07,4,95.989998,17.629999
1,1/2/22,178.089996,177.570007,64062300,3.067386221,61.39443436,0.07,4,95.989998,17.629999
1,1/3/22,177.830002,182.009995,104487900,2.902348602,60.56797316,0.08,4,95.669998,17.6
1,1/4/22,182.630005,179.699997,99310400,3.122876649,68.89343578,0.08,4,96.190002,16.57
1,1/5/22,179.610001,174.919998,94537600,3.019154696,60.27120155,0.08,4,96.309998,17.07
1,1/6/22,172.699997,172,96904000,2.352259346,46.0652365,0.08,4,96.199997,20.290001
1,1/7/22,172.889999,172.169998,86709100,1.818113469,46.43906602,0.08,4,96.260002,19.85
1,1/8/22,172.889999,172.169998,86709100,1.378903868,46.43906602,0.08,4,96.260002,19.85
1,1/9/22,172.889999,172.169998,86709100,1.019079777,46.43906602,0.08,4,96.260002,19.85
1,1/10/22,169.080002,172.190002,106765600,0.421621487,39.57008513,0.08,4,95.739998,19.58
1,1/11/22,172.320007,175.080002,76138300,0.207184518,46.77940488,0.08,4,95.93,19.620001
1,1/12/22,176.119995,175.529999,74805200,0.339950215,53.74868079,0.08,4,95.580002,18.17
1,1/13/22,175.779999,172.190002,84505800,0.412972659,53.07894048,0.08,4,94.989998,18.059999
1,1/14/22,171.339996,173.070007,80440800,0.111289461,45.16434862,0.08,4,94.870003,20.110001
1,1/15/22,171.339996,173.070007,80440800,-0.126340275,45.16434862,0.08,4,94.870003,20.110001
1,1/16/22,171.339996,173.070007,80440800,-0.311077643,45.16434862,0.08,4,94.870003,20.110001
1,1/17/22,171.339996,173.070007,80440800,-0.452269853,45.16434862,0.08,4,94.870003,20.110001
1,1/18/22,171.509995,169.800003,90956700,-0.544175285,45.58222603,0.08,4,95.220001,21.18
1,1/19/22,170,166.229996,94815000,-0.730434978,42.48524973,0.08,4,95.769997,23.120001
1,1/20/22,166.979996,164.509995,91420500,-1.108952892,37.06169178,0.08,4,95.589996,23.459999
1,1/21/22,164.419998,162.410004,122848900,-1.597091236,33.19343658,0.08,4,95.809998,25.379999
1,1/22/22,164.419998,162.410004,122848900,-1.961335338,33.19343658,0.08,4,95.809998,25.379999
1,1/23/22,164.419998,162.410004,122848900,-2.224360371,33.19343658,0.08,4,95.809998,25.379999
1,1/24/22,160.020004,161.619995,162294600,-2.756081951,27.11758226,0.08,4,95.639999,28.200001
1,1/25/22,158.979996,159.779999,115798400,-3.224228192,25.91033178,0.08,4,95.93,32.290001
1,1/26/22,163.5,159.690002,108275300,-3.193695975,38.68622564,0.08,4,95.959999,29.35
1,1/27/22,162.449997,159.220001,121954600,-3.217140249,37.08635736,0.08,4,96.550003,32.189999
1,1/28/22,165.710007,170.330002,179935700,-2.938787925,44.72891826,0.08,4,97.25,30.27
1,1/29/22,165.710007,170.330002,179935700,-2.68721516,44.72891826,0.08,4,97.25,30.27
1,1/30/22,165.710007,170.330002,179935700,-2.459490456,44.72891826,0.08,4,97.25,30.27
1,1/31/22,170.160004,174.779999,115541600,-1.898059768,54.21183888,0.08,4,97.220001,28.360001
1,2/1/22,174.009995,174.610001,86213900,-1.12944032,60.52254526,0.08,3.8,96.699997,24.57
1,2/2/22,174.75,175.839996,84914300,-0.455342743,61.61755267,0.08,3.8,96.269997,21.559999
1,2/3/22,174.479996,172.899994,89418100,0.056446695,60.95322124,0.08,3.8,96.019997,22.629999
1,2/4/22,171.679993,172.389999,82465400,0.233415995,54.4027278,0.08,3.8,95.309998,23.77
1,2/5/22,171.679993,172.389999,82465400,0.369407146,54.4027278,0.08,3.8,95.309998,23.77
1,2/6/22,171.679993,172.389999,82465400,0.471743151,54.4027278,0.08,3.8,95.309998,23.77
1,2/7/22,172.860001,171.660004,77251200,0.640676634,56.84390869,0.08,3.8,95.480003,24.09
1,2/8/22,171.729996,174.830002,74829200,0.67558792,53.86960709,0.08,3.8,95.43,23.09
1,2/9/22,176.050003,176.279999,71285000,1.039857003,62.04577758,0.08,3.8,95.589996,21.27
1,2/10/22,174.139999,172.119995,90865900,1.161037794,57.21715199,0.08,3.8,95.57,20.370001
1,2/11/22,172.330002,168.639999,98670700,1.098361585,53.00722441,0.08,3.8,95.940002,24.389999
1,2/12/22,172.330002,168.639999,98670700,1.036739351,53.00722441,0.08,3.8,95.940002,24.389999
1,2/13/22,172.330002,168.639999,98670700,0.97664513,53.00722441,0.08,3.8,95.940002,24.389999
1,2/14/22,167.369995,168.880005,86185500,0.52276283,42.34379984,0.08,3.8,96.029999,29.17
1,2/15/22,170.970001,172.789993,62527400,0.448379594,50.17790257,0.08,3.8,96.239998,28.09
1,2/16/22,171.850006,172.550003,61177400,0.45519222,51.89845867,0.08,3.8,96.010002,25.190001
1,2/17/22,171.029999,168.880005,69589300,0.389928708,50.160166,0.08,3.8,95.769997,24.83
1,2/18/22,169.820007,167.300003,82772700,0.237829116,47.62529568,0.08,3.8,95.830002,26.66
1,2/19/22,169.820007,167.300003,82772700,0.115952466,47.62529568,0.08,3.8,95.830002,26.66
1,2/20/22,169.820007,167.300003,82772700,0.019143667,47.62529568,0.08,3.8,95.830002,26.66
1,2/21/22,169.820007,167.300003,82772700,-0.056921845,47.62529568,0.08,3.8,95.830002,26.66
1,2/22/22,164.979996,164.320007,91162800,-0.501966393,37.44439533,0.08,3.8,96.080002,31.799999
1,2/23/22,165.539993,160.070007,90009200,-0.800255478,39.06740902,0.08,3.8,96.040001,28.040001
1,2/24/22,152.580002,162.740005,141147500,-2.058683469,23.72559419,0.08,3.8,96.220001,37.5
1,2/25/22,163.839996,164.850006,91974200,-2.122937405,44.22080922,0.08,3.8,97,31.68
1,2/26/22,163.839996,164.850006,91974200,-2.149085789,44.22080922,0.08,3.8,97,31.68
1,2/27/22,163.839996,164.850006,91974200,-2.145081408,44.22080922,0.08,3.8,97,31.68
1,2/28/22,163.059998,165.119995,95056600,-2.179720763,43.21612665,0.08,3.8,96.540001,32.439999
1,3/1/22,164.699997,163.199997,83474400,-2.051193606,45.99440475,0.08,3.6,96.769997,29.450001
1,3/2/22,164.389999,166.559998,79724800,-1.95184945,45.54082714,0.08,3.6,97.370003,34.200001
1,3/3/22,168.470001,166.229996,76678400,-1.526302166,52.21940949,0.08,3.6,97.470001,30.52
1,3/4/22,164.490005,163.169998,83737200,-1.492994975,46.25972542,0.08,3.6,98.040001,31.9
1,3/5/22,164.490005,163.169998,83737200,-1.44988541,46.25972542,0.08,3.6,98.040001,31.9
1,3/6/22,164.490005,163.169998,83737200,-1.3995872,46.25972542,0.08,3.6,98.040001,31.9
1,3/7/22,163.360001,159.300003,96418800,-1.434372827,44.4603748,0.08,3.6,98.57,35.880001
1,3/8/22,158.820007,157.440002,131148300,-1.807445159,38.05575858,0.08,3.6,99.239998,36.189999
1,3/9/22,161.479996,162.949997,91454900,-1.866947775,43.21692806,0.08,3.6,99.120003,33.740002
1,3/10/22,160.199997,158.520004,105342000,-1.994399059,41.4281471,0.08,3.6,98.059998,33.029999
1,3/11/22,158.929993,154.729996,96970100,-2.172836719,39.67352265,0.08,3.6,98.360001,30.43
1,3/12/22,158.929993,154.729996,96970100,-2.287876632,39.67352265,0.08,3.6,98.360001,30.43
1,3/13/22,158.929993,154.729996,96970100,-2.351934951,39.67352265,0.08,3.6,98.360001,30.43
1,3/14/22,151.449997,150.619995,108732100,-2.972015252,30.24915465,0.08,3.6,99.129997,31.030001
1,3/15/22,150.899994,155.089996,92964300,-3.467838915,29.69065914,0.08,3.6,99.129997,33.130001
1,3/16/22,157.050003,159.589996,102300200,-3.326186208,42.47933837,0.08,3.6,98.889999,29.02
1,3/17/22,158.610001,160.619995,75615400,-3.052855201,45.20209962,0.33,3.6,98.5,26.51
1,3/18/22,160.509995,163.979996,123511700,-2.652350131,48.40543572,0.33,3.6,98,26.360001
1,3/19/22,160.509995,163.979996,123511700,-2.308337895,48.40543572,0.33,3.6,98,26.360001
1,3/20/22,160.509995,163.979996,123511700,-2.012506794,48.40543572,0.33,3.6,98,26.360001
1,3/21/22,163.509995,165.380005,95811400,-1.518479501,53.73855017,0.33,3.6,98.239998,25.139999
1,3/22/22,165.509995,168.820007,81532000,-0.954572311,56.93449945,0.33,3.6,98.489998,24.02
1,3/23/22,167.990005,170.210007,98062700,-0.304050811,60.57192668,0.33,3.6,98.480003,23.040001
1,3/24/22,171.059998,174.070007,90131400,0.453981724,64.56217985,0.33,3.6,98.639999,23.610001
1,3/25/22,173.880005,174.720001,80546200,1.267666101,67.78712186,0.33,3.6,98.75,21.870001
1,3/26/22,173.880005,174.720001,80546200,1.890721768,67.78712186,0.33,3.6,98.75,21.870001
1,3/27/22,173.880005,174.720001,80546200,2.357324108,67.78712186,0.33,3.6,98.75,21.870001
1,3/28/22,172.169998,175.600006,90371900,2.559620835,63.41635221,0.33,3.6,98.809998,22.139999
1,3/29/22,176.690002,178.960007,100589400,3.049516073,69.08970167,0.33,3.6,99.080002,19.700001
1,3/30/22,178.550003,177.770004,92633200,3.546960956,71.07739327,0.33,3.6,98.370003,19.379999
1,3/31/22,177.839996,174.610001,103049300,3.839637034,69.24685014,0.33,3.6,97.830002,19.68
1,4/1/22,174.029999,174.309998,78751300,3.721253721,60.27589243,0.33,3.6,98.339996,20.620001
1,4/2/22,174.029999,174.309998,78751300,3.586095812,60.27589243,0.33,3.6,98.339996,20.620001
1,4/3/22,174.029999,174.309998,78751300,3.439335675,60.27589243,0.33,3.6,98.339996,20.620001
1,4/4/22,174.570007,178.440002,76468400,3.328235514,61.16647705,0.33,3.6,98.57,20.75
1,4/5/22,177.5,175.059998,73401800,3.436994254,65.6644434,0.33,3.6,99,18.790001
1,4/6/22,172.360001,171.830002,89058800,3.073007657,53.8753446,0.33,3.6,99.470001,21.27
1,4/7/22,171.160004,172.139999,77594700,2.657086687,51.54849589,0.33,3.6,99.650002,21.969999
1,4/8/22,171.779999,170.089996,76575500,2.350400778,52.68550771,0.33,3.6,99.82,21.25
1,4/9/22,171.779999,170.089996,76575500,2.083334602,52.68550771,0.33,3.6,99.82,21.25
1,4/10/22,171.779999,170.089996,76575500,1.850353016,52.68550771,0.33,3.6,99.82,21.25
1,4/11/22,168.710007,165.75,72246700,1.401831294,46.00827149,0.33,3.6,99.839996,23.09
1,4/12/22,168.020004,167.660004,79265200,0.979407127,44.63891165,0.33,3.6,100.040001,24.940001
1,4/13/22,167.389999,170.399994,70618900,0.587029878,43.36966667,0.33,3.6,100.339996,23.52
1,4/14/22,170.619995,165.289993,75329400,0.530585504,51.05377886,0.33,3.6,99.790001,21.719999
1,4/15/22,170.619995,165.289993,75329400,0.480316146,51.05377886,0.33,3.6,99.790001,21.719999
1,4/16/22,170.619995,165.289993,75329400,0.435457633,51.05377886,0.33,3.6,99.790001,21.719999
1,4/17/22,170.619995,165.289993,75329400,0.395349594,51.05377886,0.33,3.6,99.790001,21.719999
1,4/18/22,163.919998,165.070007,69023900,-0.175052186,37.03363949,0.33,3.6,100.5,24.52
1,4/19/22,165.020004,167.399994,67723800,-0.532203505,39.94936842,0.33,3.6,100.830002,22.549999
1,4/20/22,168.759995,167.229996,67929800,-0.507611057,48.65494199,0.33,3.6,100.980003,21.129999
1,4/21/22,168.910004,166.419998,87227800,-0.470592198,48.97446258,0.33,3.6,100.349998,20.24
1,4/22/22,166.460007,161.789993,84882400,-0.631667301,44.14283619,0.33,3.6,100.620003,22.709999
1,4/23/22,166.460007,161.789993,84882400,-0.750667255,44.14283619,0.33,3.6,100.620003,22.709999
1,4/24/22,166.460007,161.789993,84882400,-0.835346225,44.14283619,0.33,3.6,100.620003,22.709999
1,4/25/22,161.119995,162.880005,96046400,-1.318154396,34.79737259,0.33,3.6,101.120003,30.040001
1,4/26/22,162.25,156.800003,95623200,-1.591258354,37.79836722,0.33,3.6,101.730003,27.379999
1,4/27/22,155.910004,156.570007,88063200,-2.29284936,29.57398521,0.33,3.6,102.279999,31.110001
1,4/28/22,159.25,163.639999,130216800,-2.549961158,37.31242409,0.33,3.6,103.040001,29.91
1,4/29/22,161.839996,157.649994,131747600,-2.515733271,42.58122731,0.33,3.6,103.669998,28.969999
1,4/30/22,161.839996,157.649994,131747600,-2.460247226,42.58122731,0.33,3.6,103.669998,28.969999
1,5/1/22,161.839996,157.649994,131747600,-2.388738248,42.58122731,0.33,3.6,103.669998,28.969999
1,5/2/22,156.710007,157.960007,123055300,-2.714720499,35.25161629,0.33,3.6,103.209999,33.349998
1,5/3/22,158.149994,159.479996,88966500,-2.824311955,38.45411241,0.33,3.6,103.599998,31.76
1,5/4/22,159.669998,166.020004,108256500,-2.756734435,41.73033246,0.33,3.6,103.459999,29.120001
1,5/5/22,163.850006,156.770004,130525300,-2.338925376,49.66551181,0.83,3.6,102.68,25.969999
1,5/6/22,156.009995,157.279999,116124600,-2.610341659,38.95129655,0.83,3.6,103.559998,32.23
1,5/7/22,156.009995,157.279999,116124600,-2.79324226,38.95129655,0.83,3.6,103.559998,32.23
1,5/8/22,156.009995,157.279999,116124600,-2.904708632,38.95129655,0.83,3.6,103.559998,32.23
1,5/9/22,154.929993,152.059998,131577900,-3.045091747,37.55729983,0.83,3.6,103.660004,31.9
1,5/10/22,155.520004,154.509995,115366700,-3.073310214,38.84493403,0.83,3.6,103.730003,33.66
1,5/11/22,153.5,146.5,142689800,-3.221535142,36.10021777,0.83,3.6,103.900002,32.869999
1,5/12/22,142.770004,142.559998,182602000,-4.156907228,25.70876453,0.83,3.6,104.010002,33.740002
1,5/13/22,144.589996,147.110001,113990900,-4.697191898,29.41987183,0.83,3.6,104.769997,31.09
1,5/14/22,144.589996,147.110001,113990900,-5.0669626,29.41987183,0.83,3.6,104.769997,31.09
1,5/15/22,144.589996,147.110001,113990900,-5.298925827,29.41987183,0.83,3.6,104.769997,31.09
1,5/16/22,145.550003,145.539993,86643800,-5.343695024,31.6686414,0.83,3.6,104.470001,30.01
1,5/17/22,148.860001,149.240005,78336300,-5.053828372,38.89734787,0.83,3.6,104.169998,27.07
1,5/18/22,146.850006,140.820007,109742900,-4.929472865,36.38047744,0.83,3.6,103.339996,26.74
1,5/19/22,139.880005,137.350006,136095600,-5.331878484,29.30041373,0.83,3.6,103.830002,31.24
1,5/20/22,139.089996,137.589996,137426100,-5.649412055,28.62053661,0.83,3.6,102.900002,28.780001
1,5/21/22,139.089996,137.589996,137426100,-5.833811153,28.62053661,0.83,3.6,102.900002,28.780001
1,5/22/22,139.089996,137.589996,137426100,-5.911801203,28.62053661,0.83,3.6,102.900002,28.780001
1,5/23/22,137.789993,143.110001,117726300,-6.009237508,27.31776523,0.83,3.6,103.029999,28.98
1,5/24/22,140.809998,140.360001,104132700,-5.776183074,34.74845647,0.83,3.6,102.110001,29.43
1,5/25/22,138.429993,140.520004,92482700,-5.71762307,31.9741476,0.83,3.6,101.769997,29.33
1,5/26/22,137.389999,143.779999,90601500,-5.689547111,30.81633589,0.83,3.6,102.019997,28.42
1,5/27/22,145.389999,149.639999,90978500,-4.964535495,46.78070942,0.83,3.6,101.720001,27.5
1,5/28/22,145.389999,149.639999,90978500,-4.339930549,46.78070942,0.83,3.6,101.720001,27.5
1,5/29/22,145.389999,149.639999,90978500,-3.801109801,46.78070942,0.83,3.6,101.720001,27.5
1,5/30/22,145.389999,149.639999,90978500,-3.335639302,46.78070942,0.83,3.6,101.639999,27.5
1,5/31/22,149.070007,148.839996,103718400,-2.639379564,53.42968859,0.83,3.6,101.440002,27.469999
1,6/1/22,149.899994,148.710007,74286600,-1.997588731,54.80126309,0.83,3.6,101.760002,26.049999
1,6/2/22,147.830002,151.210007,72348100,-1.637124178,50.78409472,0.83,3.6,102.550003,25.73
1,6/3/22,146.899994,145.380005,88570300,-1.410240917,49.04459904,0.83,3.6,101.75,24.91
1,6/4/22,146.899994,145.380005,88570300,-1.216412255,49.04459904,0.83,3.6,101.75,24.91
1,6/5/22,146.899994,145.380005,88570300,-1.050689944,49.04459904,0.83,3.6,101.75,24.91
1,6/6/22,147.029999,146.139999,71598400,-0.898506082,49.34751615,0.83,3.6,102.169998,25.370001
1,6/7/22,144.350006,148.710007,67808200,-0.982822942,43.59417256,0.83,3.6,102.489998,25.540001
1,6/8/22,148.580002,147.960007,53950200,-0.70024732,52.92349685,0.83,3.6,102.389999,24.370001
1,6/9/22,147.080002,142.639999,69473000,-0.590534257,49.77929143,0.83,3.6,102.559998,24.290001
1,6/10/22,140.279999,137.130005,91437900,-1.040297375,38.58726144,0.83,3.6,103.339996,26.26
1,6/11/22,140.279999,137.130005,91437900,-1.380820645,38.58726144,0.83,3.6,103.339996,26.26
1,6/12/22,140.279999,137.130005,91437900,-1.631876534,38.58726144,0.83,3.6,103.339996,26.26
1,6/13/22,132.869995,131.880005,122207100,-2.401087289,29.54610825,0.83,3.6,104.209999,31.370001
1,6/14/22,133.130005,132.759995,84784300,-2.955640932,30.16442763,0.83,3.6,105.190002,33.009998
1,6/15/22,134.289993,135.429993,91533000,-3.263903109,32.98993247,0.83,3.6,105.349998,32.389999
1,6/16/22,132.080002,130.059998,108123900,-3.644519161,30.46127971,1.58,3.6,104.900002,30.35
1,6/17/22,130.070007,131.559998,134520300,-4.06153112,28.33409014,1.58,3.6,103.879997,32.84
1,6/18/22,130.070007,131.559998,134520300,-4.341964636,28.33409014,1.58,3.6,103.879997,32.84
1,6/19/22,130.070007,131.559998,134520300,-4.512196426,28.33409014,1.58,3.6,103.879997,32.84
1,6/20/22,130.070007,131.559998,134520300,-4.59414787,28.33409014,1.58,3.6,104.650002,32.84
1,6/21/22,133.419998,135.869995,81000500,-4.338764131,38.03460277,1.58,3.6,104.440002,30.629999
1,6/22/22,134.789993,135.350006,73409200,-3.979945199,41.52073607,1.58,3.6,104.43,31.450001
1,6/23/22,136.820007,138.270004,72433800,-3.491525317,46.33826362,1.58,3.6,104.209999,29.290001
1,6/24/22,139.899994,141.660004,89116800,-2.823373735,52.70442125,1.58,3.6,104.379997,29.07
1,6/25/22,139.899994,141.660004,89116800,-2.267717952,52.70442125,1.58,3.6,104.379997,29.07
1,6/26/22,139.899994,141.660004,89116800,-1.806532163,52.70442125,1.58,3.6,104.379997,29.07
1,6/27/22,142.699997,141.660004,70207900,-1.201254941,58.31896903,1.58,3.6,104.120003,28.299999
1,6/28/22,142.130005,137.440002,67083400,-0.758814828,56.83972059,1.58,3.6,103.970001,26.9
1,6/29/22,137.460007,139.229996,66242400,-0.776061705,46.44519467,1.58,3.6,104.459999,28.799999
1,6/30/22,137.25,136.720001,98964500,-0.797482902,46.03747096,1.58,3.6,105.059998,29.42
1,7/1/22,136.039993,138.929993,71051600,-0.901702541,43.65931208,1.58,3.5,104.779999,29.530001
1,7/2/22,136.039993,138.929993,71051600,-0.973080293,43.65931208,1.58,3.5,104.779999,29.530001
1,7/3/22,136.039993,138.929993,71051600,-1.017913799,43.65931208,1.58,3.5,104.779999,29.530001
1,7/4/22,136.039993,138.929993,71051600,-1.041439607,43.65931208,1.58,3.5,105.120003,29.530001
1,7/5/22,137.770004,141.559998,73353800,-0.909996676,48.75049604,1.58,3.5,105.139999,27.370001
1,7/6/22,141.350006,142.919998,74064300,-0.511059784,57.34112777,1.58,3.5,106.489998,27.84
1,7/7/22,143.289993,146.350006,66253700,-0.03792155,61.14226183,1.58,3.5,107.07,26.73
1,7/8/22,145.259995,147.039993,64547800,0.49035411,64.59251836,1.58,3.5,107.040001,26.41
1,7/9/22,145.259995,147.039993,64547800,0.898657216,64.59251836,1.58,3.5,107.040001,26.41
1,7/10/22,145.259995,147.039993,64547800,1.208311704,64.59251836,1.58,3.5,107.040001,26.41
1,7/11/22,145.669998,144.869995,63141600,1.469855354,65.39130989,1.58,3.5,106.919998,26.42
1,7/12/22,145.759995,145.860001,77588800,1.66519723,65.5748958,1.58,3.5,108.18,27.139999
1,7/13/22,142.990005,145.490005,71185600,1.578298389,55.76910316,1.58,3.5,108.190002,27.35
1,7/14/22,144.080002,148.470001,78140700,1.579180273,58.40494064,1.58,3.5,108.199997,27.469999
1,7/15/22,149.779999,150.169998,76259900,2.016575467,68.85673818,1.58,3.5,108.669998,26.719999
1,7/16/22,149.779999,150.169998,76259900,2.336283092,68.85673818,1.58,3.5,108.669998,26.719999
1,7/17/22,149.779999,150.169998,76259900,2.560141966,68.85673818,1.58,3.5,108.669998,26.719999
1,7/18/22,150.740005,147.070007,81420900,2.78293624,70.42023612,1.58,3.5,107.980003,24.83
1,7/19/22,147.919998,151,82982400,2.700817962,60.76912872,1.58,3.5,107.489998,25.120001
1,7/20/22,151.119995,153.039993,64823400,2.860972144,66.39697376,1.58,3.5,106.669998,24.23
1,7/21/22,154.5,155.350006,65086600,3.223475424,71.11106668,1.58,3.5,107.089996,24.07
1,7/22/22,155.389999,154.089996,66675400,3.541750274,72.21633113,1.58,3.5,106.589996,23.299999
1,7/23/22,155.389999,154.089996,66675400,3.750749085,72.21633113,1.58,3.5,106.589996,23.299999
1,7/24/22,155.389999,154.089996,66675400,3.871751013,72.21633113,1.58,3.5,106.589996,23.299999
1,7/25/22,154.009995,152.949997,53623900,3.812344786,67.23468424,1.58,3.5,106.550003,24.33
1,7/26/22,152.259995,151.600006,55138700,3.582754781,61.44607719,1.58,3.5,106.449997,23.950001
1,7/27/22,152.580002,156.789993,78620700,3.387575081,62.08884457,1.58,3.5,107.129997,24.27
1,7/28/22,156.979996,157.350006,81378700,3.547048342,69.59486144,2.33,3.5,106.370003,23.33
1,7/29/22,161.240005,162.509995,101786900,3.971399354,74.7975556,2.33,3.5,106.209999,22.129999
1,7/30/22,161.240005,162.509995,101786900,4.258609983,74.7975556,2.33,3.5,106.209999,22.129999
1,7/31/22,161.240005,162.509995,101786900,4.435101388,74.7975556,2.33,3.5,106.209999,22.129999
1,8/1/22,161.009995,161.509995,67829400,4.504487287,73.9443056,2.33,3.7,105.830002,22.41
1,8/2/22,160.100006,160.009995,59907000,4.434924556,70.51696993,2.33,3.7,105.360001,24.08
1,8/3/22,160.839996,166.130005,82507500,4.388913931,71.66702459,2.33,3.7,106.43,23.860001
1,8/4/22,166.009995,165.809998,55474100,4.71527118,78.0957405,2.33,3.7,106.480003,22.059999
1,8/5/22,163.210007,165.350006,56697000,4.693868031,68.96861636,2.33,3.7,105.720001,21.5
1,8/6/22,163.210007,165.350006,56697000,4.623607809,68.96861636,2.33,3.7,105.720001,21.5
1,8/7/22,163.210007,165.350006,56697000,4.515869939,68.96861636,2.33,3.7,105.720001,21.5
1,8/8/22,166.369995,164.869995,60276900,4.632075836,73.35759398,2.33,3.7,106.580002,21.74
1,8/9/22,164.020004,164.919998,63135500,4.482869484,65.89360572,2.33,3.7,106.339996,21.41
1,8/10/22,167.679993,169.240005,70170500,4.606848023,70.86559601,2.33,3.7,106.339996,22.280001
1,8/11/22,170.059998,168.490005,57149200,4.841340463,73.56437217,2.33,3.7,105.209999,19.84
1,8/12/22,169.820007,172.100006,68039400,4.950743058,72.83174468,2.33,3.7,105.160004,20.34
1,8/13/22,169.820007,172.100006,68039400,4.980038618,72.83174468,2.33,3.7,105.160004,20.34
1,8/14/22,169.820007,172.100006,68039400,4.946238402,72.83174468,2.33,3.7,105.160004,20.34
