Date,Close,Volume,ma7,ma21,26ema,12ema,MACD,momentum,pos,neg,neu,SNP,PFE,JNJ,BMY,VTRS,AMGN,NYSE,NASDAQ,FT6,FT9,ARIMA
6/16/15,55.066795,7303407,55.74291229,56.71846648,56.39750734,56.02924183,-0.368265513,54.066795,0.289444736,0.044381887,0.666173394,2096.290039,25.17528534,82.06195831,54.39540863,70.40877533,129.388504,10997.66016,5055.549805,53.92270444,54.2132961,55.066795
6/17/15,55.257633,8297330,55.61205071,56.62304652,56.3130722,55.91053278,-0.402539427,54.257633,0.250021796,0.153834746,0.596143495,2100.439941,25.13090706,82.3706665,54.66751862,69.60745239,128.9081573,11013.66016,5064.879883,53.88158981,54.1681991,55.257633
6/18/15,55.90649,7797644,55.57797229,56.53535114,56.282955,55.90991081,-0.373044192,54.90649,0,0,1,2121.23999,25.41933823,83.73056793,54.93136978,70.9071579,132.6101227,11100.46973,5132.950195,53.84051601,54.12302123,55.90649
6/19/15,55.38168,13218948,55.36395914,56.42539105,56.21619389,55.82864453,-0.387549359,54.38168,0,0,1,2109.98999,25.27882385,83.31341553,55.07977676,69.98857117,133.1070709,11038.95996,5117,53.7994884,54.07777079,55.38168
6/22/15,56.135494,8763900,55.353054,56.36768467,56.21021612,55.87585214,-0.334363979,55.135494,0,0,1,2122.850098,25.37497139,83.50528717,55.29415894,69.79312134,134.3493347,11129.61035,5153.970215,53.75851232,54.03245613,56.135494
6/23/15,56.326336,8772808,55.51117814,56.35178138,56.21881759,55.94515735,-0.273660243,55.326336,0,0,1,2124.199951,25.51548576,83.24667358,55.51678467,69.40222931,133.9104004,11149.36035,5160.089844,53.71759309,53.98708561,56.326336
6/24/15,55.572517,8288003,55.66384929,56.31861148,56.17094348,55.88782807,-0.283115409,54.572517,0,0,1,2108.580078,25.31580162,82.87124634,55.08801651,69.24588013,132.4196625,11066.13965,5122.410156,53.67673605,53.94166764,55.572517
6/25/15,55.248093,10428858,55.689749,56.24772824,56.10258418,55.78940729,-0.313176894,54.248093,0,0,1,2102.310059,25.16048622,82.69603729,55.11274719,68.75727081,131.4837799,11035.73047,5112.189941,53.63594651,53.89621066,55.248093
6/26/15,55.811069,13711718,55.76881129,56.19274824,56.08099046,55.79273986,-0.288250606,54.811069,0,0,1,2101.48999,25.08653069,83.12987518,55.68994141,67.48687744,130.8709717,11040.30957,5080.509766,53.59522977,53.85072312,55.811069
6/29/15,54.666031,10062058,55.59160286,56.02917129,55.97617865,55.61940003,-0.356778618,53.666031,0.773397207,0.010298748,0.216303974,2057.639893,24.84246635,81.49462891,54.39540863,66.08945465,125.5539398,10790.33008,4958.470215,53.55459112,53.8052135,54.666031
6/30/15,54.322517,12415970,55.44029386,55.855598,55.8536852,55.41987957,-0.433805629,53.322517,0,0,1,2063.110107,24.7980938,81.3110733,54.86539078,66.31421661,127.1440887,10805.2002,4986.870117,53.51403584,53.75969033,54.322517
7/1/15,54.96183,9830345,55.27262757,55.73564157,55.78762185,55.3494104,-0.438211445,53.96183,0,0,1,2077.419922,24.91642952,82.15374756,56.10913086,68.11229706,128.3615112,10858.99023,5013.120117,53.4735692,53.71416212,54.96183
7/2/15,55.028625,8927283,55.08724029,55.6120501,55.73139986,55.3000588,-0.431341057,54.028625,0,0,1,2076.780029,24.67976379,82.12870789,55.95159531,68.5227356,126.9287567,10864.82031,5009.209961,53.43319644,53.66863743,55.028625
7/6/15,54.914124,8440697,54.99318414,55.52480929,55.67086091,55.24068422,-0.43017669,53.914124,0.079135641,0.017511908,0.90335238,2068.76001,24.59101486,81.92848206,55.96818161,69.13838959,127.9556808,10782.67969,4991.939941,53.39292281,53.6231248,54.914124
7/7/15,55.333969,9467946,55.00545214,55.47937114,55.64590595,55.25503572,-0.390870229,54.333969,0.911308467,0.010145735,0.078545764,2081.340088,24.9460125,82.5291748,56.57346344,69.86152649,128.6927643,10829.32031,4997.459961,53.35275353,53.57763283,55.333969
7/8/15,54.723282,9548957,54.850054,55.41030533,55.57756344,55.17322746,-0.404335979,53.723282,0,0,1,2046.680054,24.73893166,81.56975555,56.16717148,67.38916016,126.1419678,10636.7998,4909.759766,53.3126938,53.53217008,54.723282
7/9/15,54.751907,9094334,54.862322,55.34396571,55.5164037,55.10840893,-0.407994775,53.751907,0.845002353,0.005899885,0.149097726,2051.310059,25.04215431,82.09533691,56.29154968,68.74749756,125.3137512,10689.50977,4922.399902,53.27274883,53.48674516,54.751907
7/10/15,55.295803,8433675,55.00136286,55.26853862,55.50006291,55.13723878,-0.362824124,54.295803,0.236170173,0.232201949,0.531627834,2076.620117,25.41194344,83.03808594,57.43577576,69.59767914,127.6244507,10853.91992,4997.700195,53.23292378,53.44136666,55.295803
7/13/15,55.219467,9572222,55.03816814,55.22128324,55.47927803,55.14988928,-0.329388747,54.219467,0,0,1,2099.600098,25.75215149,83.65548706,57.75917053,69.44132233,128.9992065,10944.84961,5071.509766,53.19322382,53.39604318,55.219467
7/14/15,55.524811,7582385,55.10905186,55.23582343,55.48265084,55.20756954,-0.275081295,54.524811,0,0,1,2108.949951,25.94444275,83.24667358,58.09080887,69.79312134,131.9475861,10993.25977,5104.890137,53.15365409,53.35078333,55.524811
7/15/15,55.553436,6024533,55.20038214,55.28580519,55.48789418,55.26077977,-0.227114417,54.553436,0,0,1,2107.399902,25.8704834,83.78062439,57.44408035,68.4641037,132.8834229,10958.83008,5098.939941,53.11421971,53.30559571,55.553436
7/16/15,56.125954,5580286,55.31352286,55.33624133,55.53515787,55.3938835,-0.141274379,55.125954,0,0,1,2124.290039,25.95923996,84.35630035,57.52698898,66.88101196,135.0284576,11024.87012,5163.180176,53.07492579,53.2604889,56.125954
7/17/15,56.125954,7324367,55.51390457,55.37758995,55.57892055,55.50650973,-0.072410823,55.125954,0,0,1,2126.639893,25.93704224,83.49697876,57.45236588,66.91031647,135.2189484,10987.16992,5210.140137,53.03577741,53.21547151,56.125954
7/20/15,56.29771,5970666,55.73473357,55.39621948,55.63216421,55.62823285,-0.003931367,55.29771,0,0,1,2128.280029,26.06277466,83.73892212,58.0161972,65.45426941,136.105072,10969.49023,5218.859863,52.99677964,53.17055211,56.29771
7/21/15,55.982822,7265574,55.83287914,55.42484529,55.65813886,55.68278502,0.02464616,54.982822,0,0,1,2119.209961,25.98881721,83.71388245,57.10412216,65.67902374,135.5750732,10919,5208.120117,52.95793753,53.12573927,55.982822
7/22/15,55.467556,9031454,55.86832043,55.39303871,55.64402161,55.64967287,0.005651251,54.467556,0.484769933,0.046917137,0.468312938,2114.149902,25.79652786,83.58039093,57.51869583,66.35330963,136.0305634,10899.86035,5171.77002,52.9192561,53.08104154,55.467556
7/23/15,55.410305,6750797,55.85196243,55.34941819,55.62670927,55.61284704,-0.013862232,54.410305,0.519917689,0.03199803,0.448084258,2102.149902,25.7225647,83.59708405,56.58174515,65.04383087,135.9063568,10840.73047,5146.410156,52.88074035,53.03646748,55.410305
7/24/15,54.780533,8223761,55.74154771,55.31170467,55.56402955,55.48479873,-0.079230822,53.780533,0,0,1,2079.649902,25.3379879,82.72106171,54.70785141,64.43795776,131.3430176,10721.9502,5088.629883,52.84239528,52.99202558,54.780533
7/27/15,54.379772,15601576,55.49209314,55.27035605,55.47630677,55.31479461,-0.161512153,53.379772,0.50604653,0.157611925,0.33634151,2067.639893,25.39715385,81.995224,53.31486893,55.08594894,137.0989532,10656.61035,5039.779785,52.80422582,52.94772437,54.379772
7/28/15,54.885494,17173681,55.31488457,55.22628105,55.43254286,55.24874837,-0.183794492,53.885494,0.352294988,0.151433395,0.496271613,2093.25,26.14412498,82.61258698,53.61336136,55.06640244,143.0619507,10790.17969,5089.209961,52.76623694,52.9035723,54.885494
7/29/15,55.85878,13494048,55.25218029,55.28307862,55.46411598,55.34259939,-0.121516593,54.85878,0,0,1,2108.570068,26.44735336,83.20494843,53.80406952,55.93613052,142.0101013,10883.91016,5111.72998,52.72843352,52.85957784,55.85878
7/30/15,55.839695,7324996,55.23173357,55.35532519,55.49193665,55.41907564,-0.072861013,54.839695,0,0,1,2108.629883,26.42516708,83.29673004,53.44753265,55.06640244,142.1922913,10881.75,5128.779785,52.69082048,52.8157494,55.839695
7/31/15,56.259541,9172620,55.34487429,55.41712095,55.54879623,55.548378,-0.000418231,55.259541,0.580479354,0.012036437,0.407484174,2103.840088,26.66922951,83.60542297,54.42593384,54.71460724,146.2504578,10882.28027,5128.279785,52.65340266,52.77209537,56.259541
8/3/15,56.345421,7133736,55.47846229,55.47982552,55.60780547,55.671,0.063194527,55.345421,0.796971798,0.009194258,0.193833992,2098.040039,26.73579407,83.44689178,54.17718887,53.94260025,145.4222565,10841.25977,5115.379883,52.61618491,52.72862412,56.345421
8/4/15,56.011452,7268718,55.65430786,55.53207924,55.63770522,55.72337723,0.085672015,55.011452,0.382094678,0.185335021,0.432570331,2093.320068,26.70620537,83.2633667,53.76260376,53.42467117,144.7680054,10824.7002,5105.549805,52.57917205,52.68534396,56.011452
8/5/15,56.393131,5976325,55.94193057,55.58251552,55.69366268,55.82641627,0.132753591,55.393131,0,0,1,2099.840088,26.69875908,83.86405182,53.94502258,53.35626602,146.126236,10847.84961,5139.939941,52.54236886,52.64226318,56.393131
8/6/15,55.753819,7356646,56.065977,55.63158871,55.6981187,55.81524746,0.117128756,54.753819,0,0,1,2083.560059,26.21427345,82.6543045,52.68470764,54.13804626,140.5110779,10799.44043,5056.439941,52.50578009,52.59939003,55.753819
8/7/15,55.314884,10178595,55.98827757,55.65839714,55.66973095,55.73826847,0.068537518,54.314884,0.951662719,0.016436076,0.031901143,2077.570068,26.22917557,82.47077179,52.57691956,55.06640244,142.7058105,10763.15039,5043.540039,52.46941049,52.5567327,55.314884
8/10/15,55.734734,5294915,55.97328314,55.67929862,55.67454599,55.7377247,0.063178713,54.734734,0.055990748,0.012901206,0.931108117,2104.179932,26.35589218,83.25501251,52.97492218,56.21952438,141.2895966,10906.0498,5101.799805,52.43326476,52.51429935,55.734734
8/11/15,55.114506,7418058,55.80970671,55.67430048,55.63306155,55.6418449,0.008783357,54.114506,0.750519156,0.014622081,0.234858766,2084.070068,26.17700005,82.60425568,51.95505142,55.82863617,139.6000519,10802.08984,5036.790039,52.39734758,52.4720981,55.114506
8/12/15,55.591602,7886514,55.70201829,55.677481,55.62999047,55.63411522,0.004124757,54.591602,0,0,1,2086.050049,26.36334419,82.35398102,51.73117065,54.09895706,141.3061523,10779.45996,5044.390137,52.3616636,52.43013701,55.591602
8/13/15,56.278625,11483146,55.74018586,55.71201381,55.67803747,55.73327057,0.055233104,55.278625,0.366856061,0.144522716,0.488621222,2083.389893,26.35589218,82.16208649,51.75604248,52.98492813,140.266098,10745.30957,5033.560059,52.32621743,52.38842409,56.278625
8/14/15,56.469467,9920787,55.751091,55.72837157,55.73666188,55.84653156,0.109869683,55.469467,0,0,1,2091.540039,26.3260746,82.43738556,52.30329895,53.12173462,139.5505524,10782.24023,5048.240234,52.29101367,52.34696729,56.469467
8/17/15,56.975189,6407158,55.92557243,55.76881133,55.82840463,56.02017117,0.191766539,55.975189,0,0,1,2102.439941,26.46024323,83.32176208,52.62665939,54.22599792,141.2728424,10818.57031,5091.700195,52.25605687,52.30577452,56.975189
8/18/15,56.927483,7123675,56.15594371,55.79880052,55.90981784,56.1597576,0.249939762,55.927483,0.828415453,0.009047356,0.162537247,2096.919922,26.47515297,82.90460205,53.29829025,54.48007202,139.5505524,10792.7998,5059.350098,52.22135158,52.26485361,56.927483
8/19/15,56.927483,8369642,56.32633643,55.84378438,55.98520045,56.2778692,0.292668757,55.927483,0,0,1,2079.610107,26.28880882,82.85456848,53.16563034,53.8351059,138.593689,10687.01953,5019.049805,52.18690228,52.22421236,56.927483
8/20/15,54.341602,24831731,56.21592157,55.79016752,55.86345241,55.97998194,0.116529528,53.341602,0.148883671,0.00874662,0.842369676,2035.72998,25.75214577,82.42070007,51.99650192,51.82202911,134.0839996,10475.75,4877.490234,52.15271344,52.18385847,54.341602
8/21/15,53.215649,18478860,55.87649971,55.6856601,55.66731883,55.55469995,-0.112618877,52.215649,0,0,1,1970.890015,24.99933624,80.3358078,50.63669205,50.32688141,129.1250305,10195.69043,4706.040039,52.11878949,52.14379962,53.215649
8/24/15,51.517178,26030853,55.196293,55.53026224,55.35990099,54.93354273,-0.426358261,50.517178,0.024810424,0.583075464,0.392114133,1893.209961,23.94838142,78.03231812,48.63013077,48.67538071,122.8430862,9789.94043,4526.25,52.08513485,52.10404338,51.517178
8/25/15,48.826336,23946590,54.10441714,55.2658129,54.87593321,53.99397246,-0.88196075,47.826336,0,0,1,1867.609985,23.35955048,76.2753067,47.9916687,47.99132538,120.8045883,9692.389648,4506.490234,52.05175387,52.06459728,48.826336
8/26/15,51.927483,23989978,53.38331629,55.12495524,54.65752949,53.67605101,-0.981478486,50.927483,0,0,1,1940.51001,24.17198944,79.95748901,49.77436066,49.96530914,128.1182556,9979.669922,4697.540039,52.0186509,52.02546877,51.927483
8/27/15,52.433205,16910109,52.74127657,54.96183262,54.49276471,53.48484393,-1.007920787,51.433205,0,0,1,1987.660034,24.79063606,80.89064789,50.42939758,50.31711197,129.5659637,10230.50977,4812.709961,51.98583024,51.98666522,52.433205
8/28/15,52.833969,13411256,52.15648886,54.81870281,54.36989096,53.38470932,-0.985181634,51.833969,0,0,1,1988.869995,24.34342575,80.00793457,50.25527191,49.22262192,129.7074432,10242.05957,4828.319824,51.95329614,51.94819395,52.833969
8/31/15,51.383587,13537121,51.73391529,54.58651452,54.14868326,53.07684435,-1.071838907,50.383587,0,0,1,1972.180054,24.01545906,79.00753784,49.31002808,48.460392,126.287735,10176.5,4776.509766,51.92105286,51.91006217,51.383587
9/1/15,50.124046,16503275,51.29225771,54.29025857,53.85056198,52.62256768,-1.227994298,49.124046,0.076576373,0.104150286,0.819273323,1913.849976,23.3744545,77.41864014,48.25699997,47.19000244,122.6933136,9874.669922,4636.100098,51.88910458,51.87227703,50.124046
9/2/15,50.553436,13761078,51.15458029,54.03035305,53.60633043,52.30423973,-1.302090695,49.553436,0.245103495,0.101468445,0.653428048,1948.859985,23.82912445,78.47789764,49.42611694,47.5124855,126.7120819,10013.36035,4749.97998,51.85745547,51.83484561,50.553436
9/3/15,50.238548,12732257,51.35632486,53.73727767,53.35686506,51.986441,-1.370424058,49.238548,0,0,1,1951.130005,23.76949883,77.88101196,48.7130394,46.33982086,124.1660385,10049.29004,4733.5,51.82610965,51.79777489,50.238548
9/4/15,49.2271,15186882,50.97055586,53.42648152,53.05095654,51.561927,-1.489029535,48.2271,0,0,1,1921.219971,23.38191032,76.76290131,47.51075745,46.95546722,122.3272171,9871.860352,4683.919922,51.79507121,51.76107177,49.2271
9/8/15,50.276718,15679233,50.66248629,53.18656886,52.84545739,51.36420254,-1.481254846,49.276718,0.510674238,0.335561664,0.153764065,1969.410034,24.24652672,78.97390747,48.91202927,47.6102066,128.6008301,10109.67969,4811.930176,51.76434421,51.72474307,50.276718
9/9/15,49.551525,11650302,50.19356571,52.89213033,52.60146239,51.08532907,-1.516133322,48.551525,0,0,1,1942.040039,23.82167053,77.52791595,48.11604691,46.47663116,125.7052994,9988.910156,4756.529785,51.73393265,51.68879552,49.551525
9/10/15,50.305344,14740539,50.039531,52.66312262,52.43137955,50.96533137,-1.466048182,49.305344,0,0,1,1952.290039,24.31360817,77.94827271,48.7130394,46.71116257,127.4192963,10019.38965,4796.25,51.70384053,51.65323575,50.305344
9/11/15,49.704197,12671158,49.97955257,52.38277,52.22936603,50.7713107,-1.458055332,48.704197,0,0,1,1961.050049,24.57448387,78.12479401,49.10275269,47.54180145,127.4775925,10040.21973,4822.339844,51.67407178,51.61807032,49.704197
9/14/15,49.942749,9213387,49.89231157,52.08106162,52.05998699,50.64383967,-1.416147323,48.942749,0.386047602,0.012726725,0.601225615,1953.030029,24.38069344,78.45267487,49.06128311,47.94246292,125.6387939,9988.589844,4805.759766,51.6446303,51.58330569,49.942749
9/15/15,51.097328,12358226,50.01499443,51.82524548,51.98867892,50.7136071,-1.275071813,50.097328,0,0,1,1978.089966,24.72355461,79.3605957,49.82411957,48.43107224,126.5872955,10105.87012,4860.52002,51.61551994,51.54894821,51.097328
9/16/15,51.402672,9098107,50.32579043,51.55988752,51.945271,50.81961709,-1.12565391,50.402672,0.629728198,0.008459933,0.361811906,1995.310059,24.73100853,79.53715515,51.08443069,47.89360428,125.7885056,10236.71973,4889.240234,51.58674455,51.51500415,51.402672
9/17/15,51.488548,23894295,50.498909,51.30089062,51.91143966,50.92252953,-0.988910128,50.488548,0.597923234,0.009711235,0.392365538,1990.199951,24.95461655,79.73051453,51.56534195,48.24539948,128.0600128,10215.54004,4893.950195,51.55830789,51.48147968,51.488548
9/18/15,49.742367,30389799,50.52617214,50.95874224,51.75076761,50.74096607,-1.009801546,48.742367,0.366376314,0.012176085,0.621447583,1958.030029,24.48504066,78.51154327,53.34803391,48.460392,125.2975998,10031.59961,4827.22998,51.53021372,51.44838088,49.742367
9/21/15,48.645039,18070978,50.28898571,50.68747733,51.52071364,50.41851575,-1.102197893,47.645039,0.103797846,0.010861377,0.88534084,1966.969971,24.16453362,78.29293823,52.0048027,47.06296539,122.385437,10066.07031,4828.950195,51.50246573,51.4157137,48.645039
9/22/15,48.416031,13409789,50.104962,50.4589241,51.29073715,50.11044117,-1.180295978,47.416031,0,0,1,1942.73999,24.04528046,78.38542175,51.48242569,45.58736038,121.4202805,9912.599609,4756.720215,51.47506758,51.38348403,48.416031
9/23/15,48.692749,10538164,49.92639057,50.32442748,51.09829358,49.89233468,-1.205958899,47.692749,0,0,1,1938.76001,24.31360817,78.17524719,51.19223022,44.37560654,121.245575,9867.900391,4752.740234,51.44802291,51.35169763,48.692749
9/24/15,48.2729,11012698,49.52290086,50.29807338,50.88900517,49.64319089,-1.245814283,47.2729,0.677409828,0.00900938,0.313580781,1932.23999,24.37323761,77.74651337,51.24196243,44.52219009,119.4067383,9837.80957,4734.47998,51.42133529,51.32036016,48.2729
9/25/15,47.328243,16058190,48.94083957,50.07906195,50.62524501,49.28704506,-1.338199951,46.328243,0.29536286,0.040696986,0.663940132,1931.339966,23.76949883,76.50228882,49.94848633,42.61660767,115.2631378,9857.259766,4686.5,51.39500825,51.28947718,47.328243
9/28/15,46.20229,21117724,48.18565986,49.78235171,50.29761871,48.81246736,-1.485151355,45.20229,0.429101745,0.013171308,0.55772689,1881.77002,22.97196198,76.81336975,47.64342117,39.92924881,110.0296097,9601.419922,4543.970215,51.36904529,51.25905413,46.20229
9/29/15,46.421757,13417439,47.711287,49.47700829,50.01051784,48.44466576,-1.565852081,45.421757,0,0,1,1884.089966,23.12103462,78.21730042,48.87887573,38.89339447,111.3442154,9622.070313,4517.319824,51.34344986,51.22909635,46.421757
9/30/15,47.127865,13287697,47.49454786,49.27435486,49.796988,48.24208103,-1.554906974,46.127865,0,0,1,1920.030029,23.41171837,78.47789764,49.39619446,39.3429184,115.0884476,9799.69043,4620.160156,51.31822539,51.19960909,47.127865
10/1/15,47.10878,15100213,47.30779771,49.13077076,49.59786149,48.06772703,-1.53013446,46.10878,0.912802756,0.017104184,0.070093051,1923.819946,23.73222923,78.3265686,50.10544205,40.46672058,116.6776352,9820.950195,4627.080078,51.29337522,51.17059745,47.10878
10/2/15,47.84351,25453719,47.18647786,49.00172667,49.46790952,48.0332321,-1.434677425,46.84351,0.88155367,0.016350554,0.102095731,1951.359985,24.65647125,78.96548462,51.92441559,42.66546631,118.54142,9973.55957,4707.779785,51.26890269,51.14206646,47.84351
10/5/15,48.883587,16643917,47.27371886,48.93720471,49.42462637,48.16405593,-1.260570444,47.883587,0.862389088,0.011913141,0.125697792,1987.050049,24.95461655,79.66326904,51.70746994,42.90000534,119.6480255,10167.92969,4781.259766,51.24481107,51.11402101,48.883587
10/6/15,47.519085,17285188,47.300982,48.85587067,49.28347516,48.06482963,-1.218645528,46.519085,0,0,1,1979.920044,24.44031906,78.53674316,49.9635849,41.87392044,117.5013275,10156.37988,4748.359863,51.2211036,51.08646588,47.519085
10/7/15,48.616413,15204594,47.64585671,48.77680852,49.23406315,48.14968861,-1.084374537,47.616413,0.44104011,0.118580258,0.440379612,1995.829956,24.81299973,79.84819031,50.52262497,41.26804733,123.184227,10258.51953,4791.149902,51.19778348,51.05940574,48.616413
10/8/15,48.683205,13144016,47.96892071,48.73545995,49.19325884,48.23176806,-0.961490785,47.683205,0.355470708,0.470677655,0.173851665,2013.430054,24.66392708,79.93228149,50.489254,41.69802094,124.7235031,10361.04004,4810.790039,51.17485384,51.03284516,48.683205
10/9/15,48.616413,11445627,48.18157043,48.65503467,49.15052952,48.2909442,-0.859585318,47.616413,0.473549798,0.14470961,0.381740622,2014.890015,24.77573395,80.17608643,51.26523972,41.58075333,124.4655685,10361.25977,4830.470215,51.15231779,51.00678855,48.616413
10/12/15,48.387405,12212658,48.36423114,48.59233029,49.09400178,48.30578432,-0.788217453,47.387405,0.055752855,0.11435461,0.829892457,2017.459961,24.7608242,80.69731903,52.32492447,41.9227829,127.3278198,10356.49023,4838.640137,51.13017839,50.98124026,48.387405
10/13/15,47.204197,15621383,48.27290071,48.46192305,48.95401624,48.13630935,-0.817706887,46.204197,0.864761114,0.007653795,0.12758512,2003.689941,24.5819397,80.24333191,52.01619339,40.47649002,122.7931671,10262.94043,4796.609863,51.10843864,50.95620448,47.204197
10/14/15,47.270992,14390298,48.04253,48.27971657,48.82934778,48.00318361,-0.826164171,46.270992,0.213079371,0.201892252,0.58502839,1994.23999,24.62665749,79.46990967,51.79924774,41.27781677,122.9844971,10229.66992,4782.850098,51.08710151,50.9316853,47.270992
10/15/15,48.396946,14711300,48.16793871,48.13658676,48.79731802,48.06376244,-0.73355558,47.396946,0,0,1,2023.859985,25.40183258,81.67250061,53.08421707,41.75664902,126.920105,10378.26953,4870.100098,51.06616991,50.90768667,48.396946
10/16/15,49.122135,11624940,48.24018471,48.02390043,48.82137853,48.22658898,-0.594789549,48.122135,0,0,1,2033.109985,25.64780045,82.58885193,53.81014633,42.55797577,126.9783478,10421.91016,4886.689941,51.04564673,50.88421246,49.122135
10/19/15,49.045803,8847111,48.29198443,47.99073071,48.83800257,48.35262191,-0.485380658,48.045803,0,0,1,2033.660034,25.7148819,82.3366394,54.30243683,42.74364853,128.5259552,10391.59961,4905.470215,51.02553478,50.86126639,49.045803
10/20/15,48.082062,10422255,48.21564857,47.96392229,48.78200697,48.31099731,-0.471009662,47.082062,0,0,1,2030.77002,25.34220695,82.04239655,53.30951309,41.58075333,125.1811295,10383.41992,4880.970215,51.00583684,50.83885205,48.082062
10/21/15,48.2729,11810855,48.19929071,47.95710652,48.74429534,48.30513618,-0.439159159,47.2729,0,0,1,2018.939941,24.9397068,82.07604218,52.15803909,39.95856857,124.8815689,10306.44043,4840.120117,50.98655564,50.81697294,48.2729
10/22/15,49.627865,19335181,48.545529,48.00163586,48.80974495,48.50863292,-0.301112022,48.627865,0.945668161,0.029046267,0.02528551,2052.51001,24.84280777,83.67333984,52.71709061,38.26797485,126.7287064,10448.83008,4920.049805,50.96769386,50.79563241,49.627865
10/23/15,50.458015,16457268,49.000818,48.10568895,48.93183902,48.80853786,-0.123301166,49.458015,0,0,1,2075.149902,25.37947464,84.3290329,54.36919403,40.02696991,129.5909729,10506.50977,5031.859863,50.94925415,50.77483371,50.458015
10/26/15,50.486641,11502010,49.29934586,48.25608886,49.04700954,49.06670757,0.019698032,49.486641,0.553331892,0.152991013,0.293677116,2071.179932,25.46146202,84.018013,53.8602066,40.89669418,131.9456482,10464.62012,5034.700195,50.93123908,50.75457995,50.486641
10/27/15,51.020992,14626831,49.57061114,48.48555086,49.19323046,49.36736672,0.174136251,50.020992,0.251562895,0.276152086,0.472284979,2065.889893,26.08011055,84.22819519,55.73759842,43.08567429,134.7746277,10400.17969,5030.149902,50.9136512,50.73487413,51.020992
10/28/15,52.576336,15416080,50.074973,48.77862605,49.44383087,49.8610543,0.417223424,51.576336,0,0,1,2090.350098,26.42297745,84.47197723,56.39677048,43.8674469,135.3486938,10538.2002,5095.689941,50.896493,50.71571911,52.576336
10/29/15,52.356869,9334850,50.68565971,49.02762624,49.65961148,50.24502579,0.585414314,51.356869,0,0,1,2089.409912,25.91612625,85.22019196,56.16313553,44.73717499,133.609726,10498.16016,5074.27002,50.87976692,50.69711764,52.356869
10/30/15,52.15649,11546235,51.24045829,49.26799338,49.84456544,50.53909721,0.694531766,51.15649,0,0,1,2079.360107,25.20803642,84.93434906,55.02836227,43.08567429,131.6128693,10460.95996,5053.75,50.86347535,50.67907236,52.15649
11/2/15,52.585876,11065937,51.66303129,49.49382033,50.04762548,50.85398625,0.80636077,51.585876,0.920184016,0.010414826,0.069401145,2104.050049,26.13228226,85.89274597,54.86147308,44.76649475,135.0491791,10579.87012,5127.149902,50.84762063,50.66158575,52.585876
11/3/15,52.585876,9658578,51.96701143,49.67011981,50.23564404,51.12043083,0.88478679,51.585876,0.161649868,0.010058987,0.828291118,2109.790039,26.06520081,85.71618652,55.13684082,45.50918198,135.173996,10609.91992,5145.129883,50.83220507,50.64466019,52.585876
11/4/15,52.986641,8121162,52.32415429,49.93047962,50.43942159,51.40754009,0.968118494,51.986641,0.535526693,0.009869138,0.454604179,2102.310059,25.6519413,85.69936371,54.75300598,45.51895905,134.6914215,10563.95996,5142.47998,50.8172309,50.62829794,52.986641
11/5/15,52.528625,9481046,52.53953043,50.11677543,50.5941774,51.58001469,0.985837288,51.528625,0.112392299,0.010245011,0.877362609,2099.929932,25.65945625,86.02722931,54.69459915,43.76972961,134.1422729,10548.36035,5127.740234,50.80270032,50.61250112,52.528625
11/6/15,52.10878,11237704,52.47273671,50.27989805,50.70637019,51.6613632,0.954993013,51.10878,0.45189432,0.03446687,0.513638807,2099.199951,25.49415588,85.68256378,54.61115646,43.93585587,133.5099335,10513.36035,5147.120117,50.78861548,50.59727175,52.10878
11/9/15,51.755726,9578930,52.38685914,50.42938914,50.78410025,51.67588055,0.891780306,50.755726,0.071974613,0.102941558,0.825083852,2078.580078,25.28377342,84.77463531,54.22734451,44.11175156,132.8193207,10415.19043,5095.299805,50.77497847,50.58261169,51.755726
11/10/15,51.937023,7820490,52.35550671,50.59841857,50.86950193,51.71605631,0.846554382,50.937023,0,0,1,2081.719971,25.3889637,85.28742981,54.27740479,44.40492249,131.7709198,10432.34961,5083.240234,50.76179134,50.56852272,51.937023
11/11/15,51.259541,8954741,52.16603029,50.79153019,50.89839371,51.64582319,0.747429474,50.259541,0.060633592,0.081274867,0.858091593,2075,25.35139465,85.63212585,53.60154724,43.47656631,130.5145416,10399.90039,5067.02002,50.74905609,50.55500645,51.259541
11/12/15,50.601147,8989220,51.88249757,50.950109,50.87637544,51.48510377,0.608728336,49.601147,0.053869531,0.073889814,0.872240663,2045.969971,25.08841515,84.29541779,53.16766357,42.21595001,126.2579956,10235.9502,5005.080078,50.73677465,50.54206442,50.601147
11/13/15,50.601147,11941436,51.54171271,51.05507095,50.85598815,51.34911042,0.493122278,49.601147,0.099874897,0.18406967,0.716055438,2023.040039,24.99824905,83.96756744,53.52646255,47.6688385,126.7346649,10155.07031,4927.879883,50.72494892,50.529698,50.601147
11/16/15,51.240459,7239374,51.357689,51.15594352,50.88446747,51.33239482,0.447927351,50.240459,0.029168997,0.88404721,0.086783826,2053.189941,24.91559792,85.09408569,54.25236893,48.86104965,129.2016144,10299.40039,4984.620117,50.71358075,50.51790846,51.240459
11/17/15,51.25,7468677,51.23500614,51.26090529,50.91154395,51.31971869,0.408174741,50.25,0,0,1,2050.439941,24.69770241,85.32946777,54.84480286,49.50601578,131.7940063,10285.75977,4986.02002,50.70267192,50.50669695,51.25
